,Name,Position,Forward,Back,Apps,Mins,Points,Tackles attempted,Tackles completed,Tackles missed,Tackles +,Tackles ineffective,Offload allowed,Total carries,Total metres,Total metres/carry,Support carries,Tackled dominant,Tackled neutral,Tackled ineffective,No. of breaks,Defenders beaten,Off loads,Attempted passes,Completed passes,Turnovers won,Turnovers conceded,Total kicks in play,Successful kicks in to touch,Penalty kicks,Total kicks,+ve kicks %,-ve kicks %,Lineouts won caught,Lineout steals,Lineouts won thrown,Lineouts lost thrown,Attempted collections,Successful collections,Failed collections,Penalty goals attempted,Penalty goal scored,Penalty goal missed,Conversions attempted,Conversion scored,Conversion missed,Drop goals attempted,Drop goal scored,Drop goal missed,Penalties conceded,Yellow cards,Red cards
426,Beau Robinson,Back Row,1,0,70,3515,0.22759601706970128,12.290184921763869,10.788051209103841,1.5021337126600285,8.284495021337127,2.3897581792318636,1.229018492176387,7.0327169274537695,13.541963015647227,0.04382512302798455,0.2958748221906117,1.1607396870554765,4.551920341394026,0.3186344238975818,0.27311522048364156,0.2958748221906117,0.27311522048364156,3.254623044096728,2.6401137980085347,0.27311522048364156,0.7738264580369844,0.09103840682788052,0.0,0.0,0.09103840682788052,0.04551920341394026,0.04551920341394026,0.22759601706970128,0.06827880512091039,0.02275960170697013,0.0,2.2987197724039827,2.002844950213371,0.2958748221906117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7738264580369844,0.04551920341394026,0.0
427,Beaudein Waaka,Fly Half,0,1,17,763,0.7339449541284404,3.4600262123197902,1.9921363040629096,1.4678899082568808,1.0484927916120577,0.943643512450852,0.20969855832241155,4.089121887287025,34.4954128440367,0.8844977652317102,0.20969855832241155,0.7339449541284404,0.8387942332896462,0.10484927916120577,2.306684141546527,1.6775884665792924,0.5242463958060288,9.121887287024903,7.44429882044561,0.10484927916120577,2.306684141546527,2.2018348623853212,2.5163826998689385,2.0969855832241153,4.2988204456094365,2.8309305373525557,1.4678899082568808,0.0,0.0,0.0,0.0,4.4036697247706424,3.355176933158585,1.0484927916120577,0.0,0.0,0.0,0.10484927916120577,0.10484927916120577,0.0,0.0,0.0,0.0,0.4193971166448231,0.0,0.0
428,Beauden Barrett,Fly Half,0,1,85,6449,12.342998914560397,7.765545045743527,6.053651728950225,1.7118933167933013,3.9572026670801677,2.022018917661653,1.0792370910218638,8.026050550472942,45.402387967126685,0.0701737062861309,0.32253062490308576,1.104047139091332,2.0716390138005893,0.24810048069468135,1.5630330283764926,2.034423941696387,0.9799968987439913,26.4723212901225,23.519925569855793,0.2356954566599473,1.2032873313692045,9.688323771127306,6.723523026825864,4.081252907427508,13.769576678554815,7.740734997674059,6.028841680880757,0.29772057683361763,0.0,0.16126531245154288,0.0,4.738719181268414,4.440998604434796,0.29772057683361763,3.2129012249961235,2.394169638703675,0.8187315862924485,3.0144208404403785,1.9723988215227168,1.0420220189176617,0.06202512017367034,0.012405024034734067,0.04962009613893627,0.44658086525042645,0.012405024034734067,0.0
429,Bees Roux,Prop,1,0,34,1305,0.0,6.068965517241379,5.272030651340996,0.7969348659003831,3.9846743295019156,1.2873563218390804,0.12260536398467432,2.268199233716475,5.394636015325671,0.1458009733871803,0.6130268199233716,0.367816091954023,1.2873563218390804,0.0,0.367816091954023,0.06130268199233716,0.06130268199233716,0.367816091954023,0.12260536398467432,0.24521072796934865,0.4904214559386973,0.0,0.0,0.0,0.0,0.0,0.0,0.06130268199233716,0.0,0.0,0.0,0.3065134099616858,0.3065134099616858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7164750957854407,0.1839080459770115,0.0
430,Beka Sheklashvili,Prop,1,0,36,1230,0.0,5.788617886178862,4.813008130081301,0.975609756097561,4.5528455284552845,0.2601626016260163,0.5203252032520326,3.5772357723577235,5.3983739837398375,0.09815225424981522,0.2601626016260163,0.0,2.6666666666666665,0.0,0.0,0.06504065040650407,0.2601626016260163,0.7154471544715447,0.3902439024390244,0.06504065040650407,0.5203252032520326,0.13008130081300814,0.06504065040650407,0.0,0.13008130081300814,0.06504065040650407,0.06504065040650407,0.06504065040650407,0.0,0.0,0.0,0.7154471544715447,0.6504065040650406,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6260162601626016,0.13008130081300814,0.0
431,Belgium Tutagaloha,Winger,0,1,3,222,0.0,5.765765765765766,2.882882882882883,2.882882882882883,1.4414414414414416,0.7207207207207208,1.0810810810810811,5.045045045045045,24.144144144144146,1.7245817245817245,0.3603603603603604,2.5225225225225225,0.7207207207207208,0.0,1.4414414414414416,2.1621621621621623,0.0,4.684684684684685,4.324324324324325,0.0,0.3603603603603604,1.0810810810810811,0.7207207207207208,0.0,1.0810810810810811,0.7207207207207208,0.3603603603603604,0.3603603603603604,0.0,0.0,0.0,4.324324324324325,4.324324324324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Belisario Agulla,Winger,0,1,29,1306,1.2251148545176112,5.267993874425728,3.981623277182236,1.2863705972434916,3.30781010719755,0.6738131699846861,1.1026033690658499,6.003062787136295,32.09800918836141,0.3275307060036879,0.3675344563552833,1.1026033690658499,2.2664624808575806,0.1225114854517611,1.2251148545176112,1.8989280245022973,0.3675344563552833,2.756508422664625,1.8989280245022973,0.3675344563552833,1.4088820826952528,0.5513016845329249,0.06125574272588055,0.0,0.5513016845329249,0.06125574272588055,0.4900459418070444,0.1225114854517611,0.0,0.0,0.0,3.0627871362940278,2.879019908116386,0.18376722817764166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738131699846861,0.18376722817764166,0.0
433,Ben Afeaki,Prop,1,0,46,2965,0.40472175379426645,11.467116357504215,10.198988195615515,1.2681281618887015,8.418212478920742,1.7537942664418213,0.6745362563237775,7.4468802698145025,15.24451939291737,0.05523376591636728,0.35075885328836426,1.7807757166947724,4.721753794266442,0.0,0.5935919055649241,0.863406408094435,0.3777403035413153,2.0505902192242833,1.4569983136593592,0.29679595278246207,0.7015177065767285,0.05396290050590219,0.026981450252951095,0.0,0.05396290050590219,0.026981450252951095,0.026981450252951095,0.08094435075885328,0.026981450252951095,0.0,0.0,1.0252951096121417,0.9713322091062394,0.05396290050590219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7015177065767285,0.026981450252951095,0.0
434,Ben Alexander,Prop,1,0,102,6428,0.6222775357809583,8.263845675171128,6.596141879278158,1.6677037958929684,4.853764779091475,1.717485998755445,0.5600497822028625,5.998755444928438,10.728064716863722,0.022257395678140505,0.5476042314872434,0.9334163036714376,3.646546359676416,0.13690105787181084,0.29869321717486,0.1866832607342875,0.38581207218419417,3.9327940261356567,2.962041070317362,0.074673304293715,0.49782202862476665,0.074673304293715,0.0,0.0,0.074673304293715,0.0,0.074673304293715,0.06222775357809583,0.0373366521468575,0.012445550715619168,0.0,1.182327317983821,1.0578718108276293,0.12445550715619166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1076540136901059,0.024891101431238336,0.0
435,Ben Atiga,Centre,0,1,29,1878,0.21299254526091585,9.201277955271564,7.284345047923322,1.9169329073482426,5.2822151224707135,2.002129925452609,0.6815761448349308,6.560170394036208,22.2790202342918,0.14466896256033634,0.25559105431309903,1.9169329073482426,2.726304579339723,0.12779552715654952,0.6815761448349308,1.3205537806176784,0.9371671991480298,5.367412140575079,3.322683706070287,0.21299254526091585,0.5963791267305644,0.042598509052183174,0.0,0.0,0.042598509052183174,0.0,0.042598509052183174,0.0,0.0,0.0,0.0,1.1927582534611287,1.1075612353567625,0.08519701810436635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2981895633652822,0.042598509052183174,0.0
436,Ben Berridge,Back Row,1,0,5,159,0.0,8.553459119496855,8.050314465408805,0.5031446540880503,7.547169811320755,0.5031446540880503,2.0125786163522013,8.050314465408805,35.723270440251575,2.2327044025157234,2.5157232704402515,3.5220125786163523,2.5157232704402515,0.0,2.0125786163522013,0.5031446540880503,1.5094339622641508,4.0251572327044025,2.0125786163522013,0.0,1.5094339622641508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0125786163522013,2.0125786163522013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,Ben Blair,Full Back,0,1,11,724,8.508287292817679,1.7679558011049723,1.5469613259668507,0.22099447513812154,1.3259668508287292,0.22099447513812154,0.3314917127071823,10.607734806629834,63.97790055248618,0.6664364640883977,0.11049723756906077,0.4419889502762431,3.756906077348066,0.0,1.9889502762430937,1.1049723756906076,0.4419889502762431,10.718232044198894,9.723756906077348,0.0,1.43646408839779,3.646408839779005,1.1049723756906076,0.6629834254143646,4.30939226519337,1.2154696132596685,3.0939226519337013,0.0,0.0,0.0,0.0,5.635359116022099,5.193370165745856,0.4419889502762431,1.7679558011049723,1.5469613259668507,0.22099447513812154,1.878453038674033,1.6574585635359114,0.22099447513812154,0.0,0.0,0.0,0.22099447513812154,0.0,0.0
438,Ben Botica,Fly Half,0,1,92,4291,10.440456769983687,7.942204614309018,6.469354462829177,1.4728501514798416,4.232113726404101,2.199953390817991,0.6711722209275227,8.203216033558611,37.79072477278024,0.0858880108472278,0.6711722209275227,1.4542064786762992,2.8711256117455135,0.22372407364250757,1.8643672803542297,2.721976229317175,1.0254020041948264,25.784199487298995,22.428338382661384,0.2982987648566767,1.5847121883010953,5.854113260312281,6.674434863668142,5.965975297133535,11.820088557445816,7.010020974131904,4.8846422745280815,0.22372407364250757,0.0,0.07457469121416918,0.018643672803542295,2.9643439757632253,2.647401538103006,0.31694243766021907,2.740619902120718,2.2185970636215333,0.5220228384991843,2.2372407364250755,1.6592868795152644,0.5779538569098112,0.018643672803542295,0.0,0.018643672803542295,0.18643672803542297,0.0,0.0
439,Ben Broster,Prop,1,0,83,4460,0.08968609865470852,6.260089686098655,5.3991031390134525,0.8609865470852018,4.448430493273543,0.9147982062780269,0.35874439461883406,3.7847533632286994,4.807174887892376,0.02278281937389752,0.30493273542600896,0.23318385650224216,2.9417040358744395,0.08968609865470852,0.14349775784753363,0.053811659192825115,0.19730941704035873,1.811659192825112,1.4708520179372198,0.23318385650224216,0.32286995515695066,0.07174887892376682,0.0,0.0,0.07174887892376682,0.03587443946188341,0.03587443946188341,0.07174887892376682,0.0,0.0,0.0,0.7713004484304933,0.7174887892376681,0.053811659192825115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.399103139013453,0.07174887892376682,0.0
440,Ben Cairns,Centre,0,1,19,1386,0.28860028860028863,5.887445887445888,4.848484848484849,1.038961038961039,4.213564213564214,0.634920634920635,0.9235209235209235,3.982683982683983,16.103896103896105,0.23338979860718992,0.28860028860028863,0.28860028860028863,2.712842712842713,0.0,0.46176046176046176,0.6926406926406927,0.28860028860028863,3.059163059163059,2.53968253968254,0.17316017316017318,0.46176046176046176,0.634920634920635,0.23088023088023088,0.0,0.634920634920635,0.28860028860028863,0.34632034632034636,0.0,0.0,0.0,0.0,1.5007215007215007,1.2121212121212122,0.28860028860028863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11544011544011544,0.0,0.0
441,Ben Castle,Prop,1,0,16,805,0.0,7.354037267080745,6.459627329192546,0.8944099378881988,5.962732919254658,0.4968944099378882,0.19875776397515527,2.782608695652174,2.484472049689441,0.08873114463176575,0.0,0.0,2.484472049689441,0.0,0.0,0.0,0.09937888198757763,0.9937888198757764,0.7950310559006211,0.09937888198757763,0.09937888198757763,0.0,0.0,0.0,0.0,0.0,0.0,0.09937888198757763,0.0,0.0,0.0,0.5962732919254659,0.5962732919254659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1925465838509317,0.2981366459627329,0.0
442,Ben Chalmers,Fly Half,0,1,4,241,2.987551867219917,4.979253112033195,2.3236514522821574,2.6556016597510372,1.3278008298755186,0.9958506224066389,1.6597510373443982,1.9917012448132778,1.9917012448132778,0.33195020746887965,0.0,0.0,0.33195020746887965,0.33195020746887965,0.0,0.0,0.0,13.941908713692944,13.609958506224066,0.0,1.6597510373443982,7.3029045643153525,7.3029045643153525,6.639004149377593,13.941908713692944,8.29875518672199,5.643153526970954,0.0,0.0,0.33195020746887965,0.0,2.3236514522821574,1.9917012448132778,0.33195020746887965,1.6597510373443982,0.9958506224066389,0.6639004149377593,0.9958506224066389,0.0,0.9958506224066389,0.0,0.0,0.0,0.0,0.0,0.0
443,Ben Cohen,Winger,0,1,18,1374,1.1644832605531295,4.716157205240174,4.250363901018923,0.4657933042212518,4.192139737991266,0.05822416302765648,0.17467248908296942,8.326055312954876,40.174672489082965,0.28094176565792284,0.6404657933042213,0.34934497816593885,5.5895196506550215,0.11644832605531295,1.0480349344978166,1.1062590975254731,0.5822416302765647,2.445414847161572,1.2809315866084425,0.2328966521106259,0.9898107714701601,0.8151382823871907,0.2328966521106259,0.0,0.8151382823871907,0.34934497816593885,0.4657933042212518,0.0,0.0,0.0,0.0,3.0276564774381365,2.6200873362445414,0.40756914119359533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240174672489083,0.0,0.0
444,Ben Cooper,Prop,1,0,17,612,0.0,8.104575163398692,6.5359477124183005,1.5686274509803921,5.359477124183006,1.1764705882352942,0.39215686274509803,3.2679738562091503,4.705882352941177,0.18823529411764706,0.0,0.6535947712418301,1.9607843137254901,0.26143790849673204,0.26143790849673204,0.0,0.13071895424836602,0.6535947712418301,0.5228758169934641,0.39215686274509803,0.26143790849673204,0.13071895424836602,0.0,0.0,0.13071895424836602,0.0,0.13071895424836602,0.13071895424836602,0.0,0.0,0.0,0.26143790849673204,0.26143790849673204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7908496732026142,0.0,0.0
445,Ben Daley,Prop,1,0,66,2895,0.2763385146804836,9.810017271157168,9.312607944732298,0.49740932642487046,7.709844559585492,1.5751295336787565,0.7184801381692574,5.775474956822107,9.975820379965457,0.047731197990265345,0.11053540587219343,1.2711571675302245,3.70293609671848,0.11053540587219343,0.11053540587219343,0.49740932642487046,0.11053540587219343,0.9671848013816926,0.7461139896373057,0.24870466321243523,0.41450777202072536,0.0,0.0,0.0,0.0,0.0,0.0,0.11053540587219343,0.0,0.0,0.0,1.160621761658031,1.0500863557858378,0.11053540587219343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1882556131260795,0.027633851468048358,0.0
446,Ben Foden,Full Back,0,1,115,8368,1.147227533460803,2.6864244741873806,2.1606118546845123,0.5258126195028681,1.5487571701720841,0.45889101338432126,0.497131931166348,9.521988527724666,68.83365200764818,0.06911009237715682,0.43021032504780116,1.1950286806883366,2.887189292543021,0.09560229445506693,1.6061185468451245,1.864244741873805,1.3479923518164436,6.223709369024857,4.1586998087954115,0.11472275334608031,1.3575525812619504,4.646271510516253,1.3193116634799236,0.0,4.646271510516253,1.682600382409178,2.9923518164435947,0.16252390057361377,0.0,0.02868068833652008,0.0,6.988527724665392,6.347992351816444,0.6405353728489485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15296367112810708,0.0,0.0
447,Ben Franks,Prop,1,0,94,5478,0.36509675063891933,10.850675428988684,9.901423877327492,0.9492515516611902,7.886089813800658,1.9861263234757212,0.5841548010222709,6.3234757210660835,7.462577583059511,0.017234590261107414,0.30668127053669225,1.1391018619934283,4.176706827309237,0.29207740051113545,0.14603870025556773,0.18985031033223806,0.2190580503833516,1.5334063526834611,1.2413289521723259,0.16064257028112452,0.48192771084337355,0.014603870025556773,0.0,0.0,0.014603870025556773,0.0,0.014603870025556773,0.014603870025556773,0.0,0.0,0.0,0.7155896312522819,0.6425702811244981,0.07301935012778386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5334063526834611,0.0,0.0
448,Ben Funnell,Hooker,1,0,109,4865,1.0688591983556013,11.21479958890031,10.211716341212744,1.0030832476875642,8.156217882836588,2.0226104830421376,0.9044193216855088,6.7255909558067835,15.391572456320658,0.037632206494671534,0.394655704008222,1.97327852004111,3.025693730729702,0.2795477903391572,0.5590955806783144,0.6413155190133607,0.394655704008222,4.275436793422405,3.6012332990750258,0.526207605344296,0.8879753340184995,0.08221993833504625,0.0,0.0,0.08221993833504625,0.0328879753340185,0.04933196300102775,0.01644398766700925,0.04933196300102775,9.159301130524153,2.0226104830421376,1.512846865364851,1.249743062692703,0.263103802672148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.920863309352518,0.01644398766700925,0.0
449,Ben Gulliver,Lock,1,0,10,442,0.0,7.420814479638008,6.69683257918552,0.7239819004524887,6.515837104072398,0.18099547511312217,0.0,3.438914027149321,2.7149321266968323,0.14289116456299117,0.18099547511312217,0.18099547511312217,2.8959276018099547,0.0,0.36199095022624433,0.18099547511312217,0.0,2.171945701357466,1.2669683257918551,0.0,0.9049773755656108,0.0,0.0,0.0,0.0,0.0,0.0,3.257918552036199,0.36199095022624433,0.0,0.0,0.36199095022624433,0.18099547511312217,0.18099547511312217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5429864253393665,0.0,0.0
450,Ben Hamelink,Back Row,1,0,6,181,0.0,15.027624309392264,11.49171270718232,3.5359116022099446,9.281767955801104,2.209944751381215,1.3259668508287292,3.0939226519337013,4.861878453038674,0.6945540647198105,0.8839779005524862,0.0,2.6519337016574585,0.0,0.0,0.0,0.0,1.7679558011049723,1.3259668508287292,0.4419889502762431,0.8839779005524862,0.4419889502762431,0.0,0.0,0.4419889502762431,0.0,0.4419889502762431,0.0,0.0,0.0,0.0,2.6519337016574585,1.7679558011049723,0.8839779005524862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Ben Hand,Lock,1,0,111,6758,0.0,10.275229357798166,9.04409588635691,1.231133471441255,7.185557857354247,1.8230245634803197,0.9233501035809412,4.237940218999705,3.8354542764131403,0.010713559431321622,0.42616158626812667,0.4498372299496893,2.8174015981059486,0.10654039656703167,0.11837821840781297,0.10654039656703167,0.3669724770642202,2.6279964486534477,1.9769162474104767,0.16572950577093815,0.6629180230837526,0.059189109203906486,0.011837821840781297,0.0,0.059189109203906486,0.023675643681562594,0.03551346552234389,3.184374075170169,0.23675643681562594,0.0,0.0,1.3731873335306304,1.0890796093518793,0.28410772417875113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7339449541284404,0.023675643681562594,0.011837821840781297
452,Ben Harris,Prop,1,0,5,135,0.0,8.88888888888889,8.88888888888889,0.0,8.88888888888889,0.0,0.5925925925925926,5.925925925925926,8.296296296296296,0.8296296296296296,0.5925925925925926,1.1851851851851851,4.148148148148148,0.5925925925925926,0.0,1.1851851851851851,0.0,2.3703703703703702,1.7777777777777777,0.0,0.5925925925925926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1851851851851851,0.0,0.0
453,Ben Howard,Centre,0,1,24,1300,1.2307692307692308,3.6923076923076925,2.4615384615384617,1.2307692307692308,1.6615384615384616,0.7384615384615385,0.8,8.676923076923076,68.43076923076923,0.48532460447354064,0.4307692307692308,1.7846153846153847,2.8923076923076922,0.12307692307692308,1.7230769230769232,1.6615384615384616,0.7384615384615385,4.615384615384615,3.4461538461538463,0.18461538461538463,1.8461538461538463,2.646153846153846,0.36923076923076925,0.0,2.646153846153846,0.4307692307692308,2.2153846153846155,0.12307692307692308,0.0,0.06153846153846154,0.0,7.938461538461539,6.707692307692308,1.2307692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0
454,Ben Hyne,Lock,1,0,9,518,1.5444015444015444,15.752895752895753,14.208494208494209,1.5444015444015444,12.046332046332047,2.1621621621621623,0.0,6.795366795366796,16.98841698841699,0.3861003861003861,0.3088803088803089,1.5444015444015444,3.397683397683398,0.0,0.9266409266409267,1.0810810810810811,0.46332046332046334,0.7722007722007722,0.3088803088803089,0.6177606177606177,1.2355212355212355,0.0,0.0,0.0,0.0,0.0,0.0,1.698841698841699,0.46332046332046334,0.0,0.0,0.9266409266409267,0.6177606177606177,0.3088803088803089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9266409266409267,0.0,0.0
455,Ben Jacobs,Centre,0,1,52,3693,0.8665041971297048,8.188464662875711,7.278635255889521,0.9098294069861901,5.545626861630111,1.6896831844029243,0.45491470349309504,5.913891145410235,29.569455727051178,0.1083130246412131,0.45491470349309504,0.7581911724884918,2.5778499864608717,0.3249390739236393,1.4730571351204982,1.2131058759815867,0.6498781478472786,4.917411318711075,3.704305442729488,0.17330083942594096,0.9964798266991606,1.1047928513403737,0.19496344435418358,0.0,1.1047928513403737,0.23828865421066883,0.8665041971297048,0.0,0.0,0.0,0.0,1.9712970484700785,1.7546709991876523,0.2166260492824262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3466016788518819,0.0,0.0
456,Ben John,Centre,0,1,61,3771,1.4850172368072128,6.894722885176345,6.364359586316627,0.5303632988597189,4.09440466719703,2.2699549191195967,0.8061522142667726,8.485812781755502,31.52479448422169,0.07881198621055423,0.6576504905860514,2.185096791302042,3.9459029435163084,0.2545743834526651,1.3153009811721028,1.548660832670379,0.7637231503579952,3.4367541766109784,2.2699549191195967,0.46671970299655263,0.9758684699018827,0.2757889154070538,0.04242906390877751,0.0,0.2757889154070538,0.08485812781755502,0.1909307875894988,0.0,0.0,0.0,0.021214531954388754,2.9912490055688146,2.3760275788915406,0.6152214266772739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364359586316627,0.0,0.0
457,Ben Lam,Winger,0,1,36,2637,1.6685627607129314,4.945013272658324,4.277588168373152,0.6674251042851725,3.185437997724687,1.031475161167994,0.6977626090254077,6.4618885096700796,45.44558210087221,0.21335954037968172,0.515737580583997,2.1843003412969284,1.4562002275312855,0.09101251422070535,2.244975350777399,2.7303754266211606,0.8191126279863482,3.2461130072051576,1.9719378081152825,0.7281001137656428,1.1528251801289344,0.4854000758437619,0.030337504740235118,0.0,0.4854000758437619,0.12135001896094047,0.3640500568828214,0.030337504740235118,0.0,0.09101251422070535,0.0,3.0640879787637467,2.578687902919985,0.4854000758437619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21236253318164583,0.0,0.0
458,Ben Leung,Prop,1,0,5,157,0.0,11.210191082802549,9.681528662420382,1.5286624203821657,8.152866242038217,1.5286624203821657,0.5095541401273885,4.076433121019108,1.5286624203821657,0.1910828025477707,0.0,0.5095541401273885,2.547770700636943,0.5095541401273885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.038216560509554,0.0,0.0
459,Ben Lucas,Fly Half,0,1,90,4982,3.3400240867121638,8.04496186270574,6.776395022079487,1.2685668406262545,4.30349257326375,2.328382175832999,1.2525090325170614,5.13849859494179,24.777197912484947,0.07742874347651546,0.3693295865114412,0.8350060216780409,2.055399437976716,0.14452027298273787,0.8992372541148134,1.1401043757527098,0.40144520272982737,11.224407868325974,9.634684865515858,0.12846246487354476,1.0598153352067443,3.4203131272581295,2.1356884785226815,1.172219991971096,4.592533119229225,2.312324367723806,2.2802087515054197,0.12846246487354476,0.0,0.03211561621838619,0.0,3.709353673223605,3.356081894821357,0.3532717784022481,0.8189482135688478,0.6423123243677238,0.17663588920112405,0.6262545162585307,0.3853873946206343,0.24086712163789642,0.016057808109193095,0.0,0.016057808109193095,0.40144520272982737,0.0,0.0
460,Ben Marshall,Lock,1,0,24,953,1.2591815320041972,8.982161594963275,7.219307450157398,1.7628541448058763,5.204616998950682,1.9307450157397692,0.671563483735572,8.14270724029381,16.70514165792235,0.1722179552363129,0.167890870933893,2.014690451206716,4.78488982161595,0.0,0.671563483735572,0.5876180482686254,0.0839454354669465,1.0912906610703044,1.007345225603358,0.0839454354669465,1.4270724029380903,0.0839454354669465,0.0839454354669465,0.0,0.0839454354669465,0.0839454354669465,0.0,2.8541448058761807,0.335781741867786,0.0,0.0,1.7628541448058763,1.4270724029380903,0.335781741867786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4197271773347324,0.0,0.0
461,Ben Matwijow,Lock,1,0,29,1330,0.3007518796992481,8.541353383458647,7.2180451127819545,1.3233082706766917,5.2330827067669174,1.8646616541353382,0.7218045112781954,7.2180451127819545,14.015037593984962,0.11679197994987468,0.6015037593984962,1.8646616541353382,4.030075187969925,0.48120300751879697,0.48120300751879697,0.42105263157894735,0.42105263157894735,2.7669172932330826,1.9248120300751879,0.24060150375939848,0.6015037593984962,0.12030075187969924,0.06015037593984962,0.0,0.12030075187969924,0.06015037593984962,0.06015037593984962,3.308270676691729,0.24060150375939848,0.0,0.0,2.1654135338345863,1.9248120300751879,0.24060150375939848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.0,0.0
462,Ben May,Prop,1,0,78,4219,0.2844275894761792,9.53780516710121,8.419056648494905,1.1187485186063049,7.034842379710832,1.3462905901872482,0.7774354112348898,5.271391324958521,9.499881488504386,0.03417223557015966,0.34131310737141507,1.2514813936951885,2.9959706091490874,0.05688551789523584,0.4930078217587106,0.4930078217587106,0.37923678596823895,1.801374733349135,1.2135577150983645,0.22754207158094336,0.6636643754444181,0.11377103579047168,0.07584735719364778,0.0,0.11377103579047168,0.07584735719364778,0.03792367859682389,0.09480919649205974,0.018961839298411946,0.0,0.0,0.8153590898317137,0.6447025361460061,0.17065655368570753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6117563403650155,0.05688551789523584,0.0
463,Ben Mccalman,Back Row,1,0,80,5434,0.9569377990430622,9.760765550239235,8.921604711078396,0.8391608391608392,6.934118513065882,1.9580419580419581,0.8097165991902834,11.026867868973133,22.30401177769599,0.029778386886109464,0.3827751196172249,3.165255796834744,5.712182554287818,0.27972027972027974,0.6477732793522267,1.2072138387927862,0.7655502392344498,4.755244755244756,3.6658078763341924,0.2208317997791682,0.8980493191019507,0.05888847994111152,0.01472211998527788,0.0,0.05888847994111152,0.01472211998527788,0.044166359955833644,1.3102686786897313,0.0,0.044166359955833644,0.0,1.8991534781008466,1.5458225984541776,0.35333087964666915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6330511593669489,0.01472211998527788,0.0
464,Ben Meehan,Scrum Half,0,1,33,1671,3.5906642728904847,6.8940754039497305,4.78755236385398,2.1065230400957513,2.9682824655894673,1.5320167564332736,0.718132854578097,4.9311789347696,20.96947935368043,0.20358717819107214,0.43087971274685816,0.3830041891083184,0.9575104727707959,0.23937761819269898,1.1490125673249552,1.1011370436864154,0.6702573309395572,60.84979054458408,56.01436265709157,0.3351286654697786,1.3883901855176541,6.606822262118492,2.44165170556553,0.718132854578097,7.324955116696589,3.0640335128665472,4.260921603830042,0.0478755236385398,0.0,0.0478755236385398,0.0478755236385398,4.213046080191503,3.973668461998803,0.23937761819269898,0.0,0.0,0.0,0.5266307600239378,0.47875523638539796,0.0478755236385398,0.0,0.0,0.0,0.5745062836624776,0.0478755236385398,0.0
